STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,EDUCATION_LEV,Education level,DOMAIN,Domain,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,BASE_PER,Base period
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,LTU,Lithuania,5_2,Perceived health as positive,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,_T,Total,_T,Total,ISCED11_1,Primary education,HSL_5,Health,2023,,27.1,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,LUX,Luxembourg,6_1,Student reading skills,PO,Points,_T,Total,_T,Total,ISCED11_2_3,Secondary education,HSL_6,Knowledge and skills,2018,,464.000152587891,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,DEU,Germany,6_2,Student mathematics skills,PO,Points,_T,Total,_T,Total,ISCED11_1,Primary education,HSL_6,Knowledge and skills,2015,,408.18601,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,NZL,New Zealand,6_2,Student mathematics skills,PO,Points,_T,Total,_T,Total,ISCED11_5T8,Tertiary education,HSL_6,Knowledge and skills,2015,,513.06241,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,CZE,Czechia,6_3,Student science skills,PO,Points,_T,Total,_T,Total,ISCED11_1,Primary education,HSL_6,Knowledge and skills,2015,,424.02474,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,HUN,Hungary,7_1_DEP,Lack of social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,_T,Total,ISCED11_1,Primary education,HSL_7,Social connections,2023,,9.67313105079831,,D,Definition differs,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,ITA,Italy,7_3,Satisfaction with personal relationships,0_TO_10,0-10 scale,_T,Total,_T,Total,ISCED11_5T8,Tertiary education,HSL_7,Social connections,2022,,7.4728476318204,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,ISL,Iceland,7_3_DEP,Satisfaction with personal relationships score less than 5,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,_T,Total,_T,Total,ISCED11_5T8,Tertiary education,HSL_7,Social connections,2018,,1.74468649471426,,D,Definition differs,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,FIN,Finland,7_4,Feeling lonely,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,_T,Total,_T,Total,ISCED11_5T8,Tertiary education,HSL_7,Social connections,2022,,5.00835954428864,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,ISL,Iceland,8_2,Voter turnout,PT_VOTES_SUB,Percentage of votes in the same subgroup,_T,Total,_T,Total,ISCED11_5T8,Tertiary education,HSL_8,Civic engagement,2013,,89.2018814086914,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,GRC,Greece,10_2,Feeling safe at night,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,_T,Total,ISCED11_2_3,Secondary education,HSL_10,Safety,2023,,65.2414678694678,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,JPN,Japan,10_2,Feeling safe at night,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,_T,Total,ISCED11_5T8,Tertiary education,HSL_10,Safety,2023,,83.6296346642382,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,CAN,Canada,11_2,Negative affect balance,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,_T,Total,ISCED11_2_3,Secondary education,HSL_11,Subjective well-being,2023,,16.093019876858,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,GBR,United Kingdom,11_3,Feelings of physical pain,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,_T,Total,ISCED11_2_3,Secondary education,HSL_11,Subjective well-being,2023,,25.2376967534777,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,TUR,Türkiye,2_3,Long-term unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,_T,Total,ISCED11_1,Primary education,HSL_2,Work and job quality,2021,,2.90201707966869,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,FRA,France,2_6,Job strain,PT_SAL_SUB,Percentage of employees in the same subgroup,_T,Total,_T,Total,ISCED11_1,Primary education,HSL_2,Work and job quality,2015,,31.7436714172363,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,HUN,Hungary,2_6,Job strain,PT_SAL_SUB,Percentage of employees in the same subgroup,_T,Total,_T,Total,ISCED11_5T8,Tertiary education,HSL_2,Work and job quality,2015,,17.8291606903076,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,NOR,Norway,4_4,Satisfaction with time use,0_TO_10,0-10 scale,_T,Total,_T,Total,ISCED11_5T8,Tertiary education,HSL_4,Work-life balance,2022,,7.2,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,CHE,Switzerland,6_3,Student science skills,PO,Points,_T,Total,_T,Total,ISCED11_2_3,Secondary education,HSL_6,Knowledge and skills,2015,,480.30435,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,KOR,Korea,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,_T,Total,ISCED11_2_3,Secondary education,HSL_7,Social connections,2023,,80.63755427983,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,SVN,Slovenia,7_1_DEP,Lack of social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,_T,Total,ISCED11_5T8,Tertiary education,HSL_7,Social connections,2023,,2.48582493933461,,D,Definition differs,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,FIN,Finland,7_3,Satisfaction with personal relationships,0_TO_10,0-10 scale,_T,Total,_T,Total,ISCED11_1,Primary education,HSL_7,Social connections,2022,,8.2026055893028,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,KOR,Korea,10_2,Feeling safe at night,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,_T,Total,ISCED11_5T8,Tertiary education,HSL_10,Safety,2023,,83.9931611122724,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,SWE,Sweden,10_2,Feeling safe at night,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,_T,Total,ISCED11_2_3,Secondary education,HSL_10,Safety,2023,,79.9685582487487,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,USA,United States,10_2,Feeling safe at night,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,_T,Total,ISCED11_5T8,Tertiary education,HSL_10,Safety,2023,,79.28411943585,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,EST,Estonia,10_2_DEP,Not feeling safe at night,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,_T,Total,ISCED11_1,Primary education,HSL_10,Safety,2023,,11.9904876321958,,D,Definition differs,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,HUN,Hungary,10_2_DEP,Not feeling safe at night,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,_T,Total,ISCED11_2_3,Secondary education,HSL_10,Safety,2023,,24.1156909480847,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,AUS,Australia,11_1,Life satisfaction,0_TO_10,0-10 scale,_T,Total,_T,Total,ISCED11_2_3,Secondary education,HSL_11,Subjective well-being,2020,,7.1,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,PRT,Portugal,11_1_DEP,Life satisfaction score less than 5,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,_T,Total,_T,Total,ISCED11_5T8,Tertiary education,HSL_11,Subjective well-being,2022,,2.74495284198061,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,BEL,Belgium,11_2,Negative affect balance,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,_T,Total,ISCED11_1,Primary education,HSL_11,Subjective well-being,2023,,22.7812978762016,,D,Definition differs,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,DEU,Germany,11_3,Feelings of physical pain,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,_T,Total,ISCED11_2_3,Secondary education,HSL_11,Subjective well-being,2023,,27.3770280460669,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,MEX,Mexico,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,_T,Total,_T,Total,ISCED11_1,Primary education,HSL_2,Work and job quality,2022,,65.353607,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,DNK,Denmark,2_3,Long-term unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,_T,Total,ISCED11_5T8,Tertiary education,HSL_2,Work and job quality,2021,,0.96435302624765,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,NZL,New Zealand,2_3,Long-term unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,_T,Total,ISCED11_2_3,Secondary education,HSL_2,Work and job quality,2021,,0.444007650985416,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,AUT,Austria,2_5,Labour market insecurity,PT_EARN_PRVS_LST_SUB,Percentage of previous earnings lost in the same subgroup,_T,Total,_T,Total,ISCED11_2_3,Secondary education,HSL_2,Work and job quality,2016,,1.42974019050598,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,CHE,Switzerland,2_5,Labour market insecurity,PT_EARN_PRVS_LST_SUB,Percentage of previous earnings lost in the same subgroup,_T,Total,_T,Total,ISCED11_2_3,Secondary education,HSL_2,Work and job quality,2016,,1.7249790430069,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,CZE,Czechia,4_4,Satisfaction with time use,0_TO_10,0-10 scale,_T,Total,_T,Total,ISCED11_5T8,Tertiary education,HSL_4,Work-life balance,2022,,6.53336545951588,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,ISL,Iceland,4_4,Satisfaction with time use,0_TO_10,0-10 scale,_T,Total,_T,Total,ISCED11_5T8,Tertiary education,HSL_4,Work-life balance,2018,,7.16269562441701,,D,Definition differs,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,CZE,Czechia,4_4_DEP,Satisfaction with time use score less than 5,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,_T,Total,_T,Total,ISCED11_5T8,Tertiary education,HSL_4,Work-life balance,2022,,16.2648872457767,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,LUX,Luxembourg,5_2,Perceived health as positive,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,_T,Total,_T,Total,ISCED11_2_3,Secondary education,HSL_5,Health,2023,,72.9,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,FIN,Finland,6_2,Student mathematics skills,PO,Points,_T,Total,_T,Total,ISCED11_5T8,Tertiary education,HSL_6,Knowledge and skills,2015,,519.74576,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,ISR,Israel,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,_T,Total,ISCED11_5T8,Tertiary education,HSL_7,Social connections,2023,,96.2564947749827,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,NOR,Norway,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,_T,Total,ISCED11_1,Primary education,HSL_7,Social connections,2023,,91.8256360970785,,D,Definition differs,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,COL,Colombia,7_1_DEP,Lack of social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,_T,Total,ISCED11_1,Primary education,HSL_7,Social connections,2023,,23.4739521027078,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,CZE,Czechia,7_1_DEP,Lack of social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,_T,Total,ISCED11_1,Primary education,HSL_7,Social connections,2023,,7.60808939029452,,D,Definition differs,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,LTU,Lithuania,7_1_DEP,Lack of social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,_T,Total,ISCED11_2_3,Secondary education,HSL_7,Social connections,2023,,7.74371922780123,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,CZE,Czechia,8_1,Having a say in government,PT_POP_Y16T65_SUB,Percentage of population aged 16-65 in the same subgroup,_T,Total,_T,Total,ISCED11_2_3,Secondary education,HSL_8,Civic engagement,2023,,19.022501,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,CHL,Chile,8_1_DEP,Not having a say in government,PT_POP_Y16T65_SUB,Percentage of population aged 16-65 in the same subgroup,_T,Total,_T,Total,ISCED11_2_3,Secondary education,HSL_8,Civic engagement,2023,,66.712448,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,FIN,Finland,8_1_DEP,Not having a say in government,PT_POP_Y16T65_SUB,Percentage of population aged 16-65 in the same subgroup,_T,Total,_T,Total,ISCED11_1,Primary education,HSL_8,Civic engagement,2023,,64.064332,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,CZE,Czechia,8_2,Voter turnout,PT_VOTES_SUB,Percentage of votes in the same subgroup,_T,Total,_T,Total,ISCED11_5T8,Tertiary education,HSL_8,Civic engagement,2013,,83.491584777832,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,NOR,Norway,8_2,Voter turnout,PT_VOTES_SUB,Percentage of votes in the same subgroup,_T,Total,_T,Total,ISCED11_5T8,Tertiary education,HSL_8,Civic engagement,2021,,88,,D,Definition differs,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,DNK,Denmark,11_1_DEP,Life satisfaction score less than 5,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,_T,Total,_T,Total,ISCED11_2_3,Secondary education,HSL_11,Subjective well-being,2022,,8.30548533870654,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,ISL,Iceland,11_2,Negative affect balance,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,_T,Total,ISCED11_5T8,Tertiary education,HSL_11,Subjective well-being,2023,,7.59186125174485,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,ISR,Israel,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,_T,Total,_T,Total,ISCED11_2_3,Secondary education,HSL_2,Work and job quality,2022,,73.384827,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,SWE,Sweden,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,_T,Total,_T,Total,ISCED11_5T8,Tertiary education,HSL_2,Work and job quality,2022,,90.190605,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,ISL,Iceland,2_5,Labour market insecurity,PT_EARN_PRVS_LST_SUB,Percentage of previous earnings lost in the same subgroup,_T,Total,_T,Total,ISCED11_1,Primary education,HSL_2,Work and job quality,2016,,0.297316163778305,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,SWE,Sweden,2_9,Job satisfaction,0_TO_10,0-10 scale,_T,Total,_T,Total,ISCED11_2_3,Secondary education,HSL_2,Work and job quality,2023,,7.5,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,BEL,Belgium,4_4,Satisfaction with time use,0_TO_10,0-10 scale,_T,Total,_T,Total,ISCED11_1,Primary education,HSL_4,Work-life balance,2022,,7.28747567537727,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,ESP,Spain,6_1,Student reading skills,PO,Points,_T,Total,_T,Total,ISCED11_1,Primary education,HSL_6,Knowledge and skills,2015,,449.1185,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,SVN,Slovenia,6_1,Student reading skills,PO,Points,_T,Total,_T,Total,ISCED11_2_3,Secondary education,HSL_6,Knowledge and skills,2018,,477.605682373047,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,CAN,Canada,6_3,Student science skills,PO,Points,_T,Total,_T,Total,ISCED11_5T8,Tertiary education,HSL_6,Knowledge and skills,2015,,535.7585,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,ISL,Iceland,6_3,Student science skills,PO,Points,_T,Total,_T,Total,ISCED11_1,Primary education,HSL_6,Knowledge and skills,2015,,352.88685,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,SVK,Slovak Republic,6_3,Student science skills,PO,Points,_T,Total,_T,Total,ISCED11_5T8,Tertiary education,HSL_6,Knowledge and skills,2015,,483.68088,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,GBR,United Kingdom,7_1_DEP,Lack of social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,_T,Total,ISCED11_2_3,Secondary education,HSL_7,Social connections,2023,,10.4153094064647,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,GRC,Greece,7_3_DEP,Satisfaction with personal relationships score less than 5,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,_T,Total,_T,Total,ISCED11_1,Primary education,HSL_7,Social connections,2022,,13.0801129427454,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,CRI,Costa Rica,8_1_DEP,Not having a say in government,PT_POP_Y16T65_SUB,Percentage of population aged 16-65 in the same subgroup,_T,Total,_T,Total,ISCED11_1,Primary education,HSL_8,Civic engagement,2023,,62.81622,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,PRT,Portugal,8_1_DEP,Not having a say in government,PT_POP_Y16T65_SUB,Percentage of population aged 16-65 in the same subgroup,_T,Total,_T,Total,ISCED11_2_3,Secondary education,HSL_8,Civic engagement,2023,,52.635921,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,AUS,Australia,10_2,Feeling safe at night,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,_T,Total,ISCED11_5T8,Tertiary education,HSL_10,Safety,2023,,72.7961578795719,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,LUX,Luxembourg,10_2,Feeling safe at night,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,_T,Total,ISCED11_1,Primary education,HSL_10,Safety,2023,,87.2531547224548,,D,Definition differs,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,ISR,Israel,11_1,Life satisfaction,0_TO_10,0-10 scale,_T,Total,_T,Total,ISCED11_5T8,Tertiary education,HSL_11,Subjective well-being,2021,,8.136307,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,NZL,New Zealand,11_1,Life satisfaction,0_TO_10,0-10 scale,_T,Total,_T,Total,ISCED11_1,Primary education,HSL_11,Subjective well-being,2021,,7.7,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,COL,Colombia,11_3,Feelings of physical pain,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,_T,Total,ISCED11_1,Primary education,HSL_11,Subjective well-being,2023,,46.1236772898424,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,NLD,Netherlands,2_3,Long-term unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,_T,Total,ISCED11_5T8,Tertiary education,HSL_2,Work and job quality,2021,,0.544981459162356,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,MEX,Mexico,2_5,Labour market insecurity,PT_EARN_PRVS_LST_SUB,Percentage of previous earnings lost in the same subgroup,_T,Total,_T,Total,ISCED11_2_3,Secondary education,HSL_2,Work and job quality,2016,,4.3721752166748,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,SVN,Slovenia,2_5,Labour market insecurity,PT_EARN_PRVS_LST_SUB,Percentage of previous earnings lost in the same subgroup,_T,Total,_T,Total,ISCED11_5T8,Tertiary education,HSL_2,Work and job quality,2016,,3.07628726959228,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_EDU(1.1),Current well-being by education level,I,FRA,France,4_4,Satisfaction with time use,0_TO_10,0-10 scale,_T,Total,_T,Total,ISCED11_1,Primary education,HSL_4,Work-life balance,2022,,7.03474130437139,,A,Normal value,0,Units,2,Two,,
