STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,EDUCATION_LEV,Education level,DOMAIN,Domain,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,BASE_PER,Base period
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,CZE,Czechia,15_7,General government net financial worth,PT_B1GQ,Percentage of GDP,_T,Total,_T,Total,_T,Total,HSL_15,Economic capital,2023,,-15.302425,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,NOR,Norway,15_7,General government net financial worth,PT_B1GQ,Percentage of GDP,_T,Total,_T,Total,_T,Total,HSL_15,Economic capital,2023,,355.91879,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,COL,Colombia,12_7,Red list index of threatened species,IX,Index,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2024,,0.7359,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,CAN,Canada,12_8,Greenhouse gas emissions per capita,KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2022,,18.18056,,E,Estimated value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,FRA,France,12_8,Greenhouse gas emissions per capita,KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2022,,5.823649,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,SVK,Slovak Republic,12_8,Greenhouse gas emissions per capita,KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2022,,6.821411,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,ITA,Italy,13_1,Educational attainment among young adults,PT_POP_Y25T34,Percentage of population aged 25-34 years,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2022,,77.95903,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,JPN,Japan,14_3,Trust in government,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_14,Social capital,2023,,42.2171181082776,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,IRL,Ireland,14_5,Gender parity in politics,PT_PARL_MEM,Percentage of members of parliament,_T,Total,_T,Total,_T,Total,HSL_14,Social capital,2023,,23.1,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,CAN,Canada,15_1,Produced fixed assets,USD_PPP_PS,"US dollars per person, PPP converted",_T,Total,_T,Total,_T,Total,HSL_15,Economic capital,2023,,117707,,A,Normal value,0,Units,2,Two,2015,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,FIN,Finland,15_1,Produced fixed assets,USD_PPP_PS,"US dollars per person, PPP converted",_T,Total,_T,Total,_T,Total,HSL_15,Economic capital,2022,,162251,,A,Normal value,0,Units,2,Two,2015,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,NLD,Netherlands,12_7,Red list index of threatened species,IX,Index,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2024,,0.90634,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,IRL,Ireland,13_1,Educational attainment among young adults,PT_POP_Y25T34,Percentage of population aged 25-34 years,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2022,,94.938831,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,NOR,Norway,14_5,Gender parity in politics,PT_PARL_MEM,Percentage of members of parliament,_T,Total,_T,Total,_T,Total,HSL_14,Social capital,2023,,46.2,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,SWE,Sweden,15_1,Produced fixed assets,USD_PPP_PS,"US dollars per person, PPP converted",_T,Total,_T,Total,_T,Total,HSL_15,Economic capital,2023,,173476,,A,Normal value,0,Units,2,Two,2015,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,CAN,Canada,12_10,Renewable energy,PT_SUP_NRG,Percentage of energy supply,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2023,,16.08,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,FIN,Finland,12_10,Renewable energy,PT_SUP_NRG,Percentage of energy supply,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2023,,38.02,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,NOR,Norway,13_1,Educational attainment among young adults,PT_POP_Y25T34,Percentage of population aged 25-34 years,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2022,,83.897158,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,KOR,Korea,12_7,Red list index of threatened species,IX,Index,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2024,,0.67826,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,ESP,Spain,12_8,Greenhouse gas emissions per capita,KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2022,,6.17875,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,CAN,Canada,13_2,Labour underutilisation rate,PT_LF,Percentage of labour force,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2023,,10.26,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,NOR,Norway,13_2,Labour underutilisation rate,PT_LF,Percentage of labour force,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2023,,8.25,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,LVA,Latvia,14_3,Trust in government,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_14,Social capital,2023,,31.7961087510268,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,KOR,Korea,14_5,Gender parity in politics,PT_PARL_MEM,Percentage of members of parliament,_T,Total,_T,Total,_T,Total,HSL_14,Social capital,2023,,19.1,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,CAN,Canada,15_6,Households and NPISHs debt,PT_B6N_S1M,Percentage of household and NPISH net disposable income,_T,Total,_T,Total,_T,Total,HSL_15,Economic capital,2023,,183.78533,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,DEU,Germany,12_10,Renewable energy,PT_SUP_NRG,Percentage of energy supply,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2023,,19.62,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,LVA,Latvia,12_10,Renewable energy,PT_SUP_NRG,Percentage of energy supply,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2023,,49.48,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,USA,United States,12_7,Red list index of threatened species,IX,Index,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2024,,0.83189,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,AUT,Austria,13_3,Premature mortality,Y_10P5PS,Years per 100 000 persons,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2021,,3852.8,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,HUN,Hungary,15_7,General government net financial worth,PT_B1GQ,Percentage of GDP,_T,Total,_T,Total,_T,Total,HSL_15,Economic capital,2023,,-51.745839,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,FIN,Finland,14_1,Trust in others,0_TO_10,0-10 scale,_T,Total,_T,Total,_T,Total,HSL_14,Social capital,2023,,7.3,,B,Time series break,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,DEU,Germany,14_3,Trust in government,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_14,Social capital,2023,,59.6032628971044,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,NLD,Netherlands,14_3,Trust in government,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_14,Social capital,2023,,47.1665800035596,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,NLD,Netherlands,12_10,Renewable energy,PT_SUP_NRG,Percentage of energy supply,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2023,,13.86,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,AUS,Australia,12_7,Red list index of threatened species,IX,Index,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2024,,0.81359,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,NZL,New Zealand,14_5,Gender parity in politics,PT_PARL_MEM,Percentage of members of parliament,_T,Total,_T,Total,_T,Total,HSL_14,Social capital,2023,,50,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,GBR,United Kingdom,15_1,Produced fixed assets,USD_PPP_PS,"US dollars per person, PPP converted",_T,Total,_T,Total,_T,Total,HSL_15,Economic capital,2022,,96674,,A,Normal value,0,Units,2,Two,2015,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,EST,Estonia,12_10,Renewable energy,PT_SUP_NRG,Percentage of energy supply,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2023,,30.96,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,LVA,Latvia,12_7,Red list index of threatened species,IX,Index,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2024,,0.98853,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,DNK,Denmark,13_1,Educational attainment among young adults,PT_POP_Y25T34,Percentage of population aged 25-34 years,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2022,,82.666565,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,LTU,Lithuania,13_1,Educational attainment among young adults,PT_POP_Y25T34,Percentage of population aged 25-34 years,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2022,,93.528515,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,CRI,Costa Rica,13_3,Premature mortality,Y_10P5PS,Years per 100 000 persons,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2020,,5812.2,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,BEL,Belgium,14_1,Trust in others,0_TO_10,0-10 scale,_T,Total,_T,Total,_T,Total,HSL_14,Social capital,2023,,6.5,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,ISR,Israel,14_1,Trust in others,0_TO_10,0-10 scale,_T,Total,_T,Total,_T,Total,HSL_14,Social capital,2021,,6.097004,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,BEL,Belgium,14_3,Trust in government,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_14,Social capital,2023,,54.0642438491453,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,KOR,Korea,14_3,Trust in government,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_14,Social capital,2023,,31.8012192000391,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,PRT,Portugal,15_6,Households and NPISHs debt,PT_B6N_S1M,Percentage of household and NPISH net disposable income,_T,Total,_T,Total,_T,Total,HSL_15,Economic capital,2023,,114.68942,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,COL,Colombia,15_7,General government net financial worth,PT_B1GQ,Percentage of GDP,_T,Total,_T,Total,_T,Total,HSL_15,Economic capital,2023,,-21.966901,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,SVK,Slovak Republic,15_7,General government net financial worth,PT_B1GQ,Percentage of GDP,_T,Total,_T,Total,_T,Total,HSL_15,Economic capital,2023,,-38.402718,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,JPN,Japan,12_10,Renewable energy,PT_SUP_NRG,Percentage of energy supply,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2023,,7.76,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,CHE,Switzerland,13_1,Educational attainment among young adults,PT_POP_Y25T34,Percentage of population aged 25-34 years,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2022,,90.790665,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,FRA,France,13_1,Educational attainment among young adults,PT_POP_Y25T34,Percentage of population aged 25-34 years,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2022,,89.080852,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,GBR,United Kingdom,13_1,Educational attainment among young adults,PT_POP_Y25T34,Percentage of population aged 25-34 years,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2022,,87.273909,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,GRC,Greece,13_1,Educational attainment among young adults,PT_POP_Y25T34,Percentage of population aged 25-34 years,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2022,,92.062946,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,POL,Poland,13_2,Labour underutilisation rate,PT_LF,Percentage of labour force,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2023,,5.32,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,PRT,Portugal,13_2,Labour underutilisation rate,PT_LF,Percentage of labour force,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2023,,13.19,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,LTU,Lithuania,15_1,Produced fixed assets,USD_PPP_PS,"US dollars per person, PPP converted",_T,Total,_T,Total,_T,Total,HSL_15,Economic capital,2021,,106129,,A,Normal value,0,Units,2,Two,2015,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,POL,Poland,15_6,Households and NPISHs debt,PT_B6N_S1M,Percentage of household and NPISH net disposable income,_T,Total,_T,Total,_T,Total,HSL_15,Economic capital,2022,,48.627499,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,AUS,Australia,12_10,Renewable energy,PT_SUP_NRG,Percentage of energy supply,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2023,,9.75,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,CRI,Costa Rica,12_8,Greenhouse gas emissions per capita,KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2017,,2.926252,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,TUR,Türkiye,12_8,Greenhouse gas emissions per capita,KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2022,,6.56944,,E,Estimated value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,LUX,Luxembourg,13_2,Labour underutilisation rate,PT_LF,Percentage of labour force,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2023,,11.06,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,DNK,Denmark,13_3,Premature mortality,Y_10P5PS,Years per 100 000 persons,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2021,,3213.8,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,KOR,Korea,13_3,Premature mortality,Y_10P5PS,Years per 100 000 persons,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2021,,3128.8,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,FRA,France,14_1,Trust in others,0_TO_10,0-10 scale,_T,Total,_T,Total,_T,Total,HSL_14,Social capital,2023,,4.4,,E,Estimated value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,FRA,France,14_3,Trust in government,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_14,Social capital,2023,,44.0578531877114,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,NLD,Netherlands,14_5,Gender parity in politics,PT_PARL_MEM,Percentage of members of parliament,_T,Total,_T,Total,_T,Total,HSL_14,Social capital,2023,,40.7,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,ESP,Spain,15_1,Produced fixed assets,USD_PPP_PS,"US dollars per person, PPP converted",_T,Total,_T,Total,_T,Total,HSL_15,Economic capital,2022,,148087,,P,Provisional value,0,Units,2,Two,2015,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,LUX,Luxembourg,15_6,Households and NPISHs debt,PT_B6N_S1M,Percentage of household and NPISH net disposable income,_T,Total,_T,Total,_T,Total,HSL_15,Economic capital,2022,,196.40339,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,NOR,Norway,15_6,Households and NPISHs debt,PT_B6N_S1M,Percentage of household and NPISH net disposable income,_T,Total,_T,Total,_T,Total,HSL_15,Economic capital,2022,,253.37216,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,USA,United States,12_10,Renewable energy,PT_SUP_NRG,Percentage of energy supply,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2023,,8.37,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,PRT,Portugal,12_7,Red list index of threatened species,IX,Index,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2024,,0.89737,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,ITA,Italy,13_2,Labour underutilisation rate,PT_LF,Percentage of labour force,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2023,,21.82,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,SVN,Slovenia,13_2,Labour underutilisation rate,PT_LF,Percentage of labour force,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2023,,7.9,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,ISL,Iceland,14_1,Trust in others,0_TO_10,0-10 scale,_T,Total,_T,Total,_T,Total,HSL_14,Social capital,2018,,5.62641924099212,,B,Time series break,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,FIN,Finland,14_3,Trust in government,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_14,Social capital,2023,,75.8498973670364,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,MEX,Mexico,14_3,Trust in government,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_14,Social capital,2023,,58.2258972073594,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,SVN,Slovenia,15_6,Households and NPISHs debt,PT_B6N_S1M,Percentage of household and NPISH net disposable income,_T,Total,_T,Total,_T,Total,HSL_15,Economic capital,2022,,51.216197,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,CHE,Switzerland,12_10,Renewable energy,PT_SUP_NRG,Percentage of energy supply,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2023,,25.69,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,EST,Estonia,12_7,Red list index of threatened species,IX,Index,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2024,,0.98516,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,POL,Poland,12_7,Red list index of threatened species,IX,Index,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2024,,0.97614,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,KOR,Korea,12_8,Greenhouse gas emissions per capita,KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2021,,13.07662,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,BEL,Belgium,13_1,Educational attainment among young adults,PT_POP_Y25T34,Percentage of population aged 25-34 years,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2022,,87.744472,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,NLD,Netherlands,13_3,Premature mortality,Y_10P5PS,Years per 100 000 persons,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2022,,3550,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,NOR,Norway,14_1,Trust in others,0_TO_10,0-10 scale,_T,Total,_T,Total,_T,Total,HSL_14,Social capital,2023,,6,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,SWE,Sweden,14_3,Trust in government,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_14,Social capital,2023,,58.4721168114139,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,ESP,Spain,14_5,Gender parity in politics,PT_PARL_MEM,Percentage of members of parliament,_T,Total,_T,Total,_T,Total,HSL_14,Social capital,2023,,42.4,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,AUT,Austria,15_1,Produced fixed assets,USD_PPP_PS,"US dollars per person, PPP converted",_T,Total,_T,Total,_T,Total,HSL_15,Economic capital,2022,,246380,,A,Normal value,0,Units,2,Two,2015,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,IRL,Ireland,12_10,Renewable energy,PT_SUP_NRG,Percentage of energy supply,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2023,,14.22,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,ISL,Iceland,13_2,Labour underutilisation rate,PT_LF,Percentage of labour force,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2023,,8.4,,A,Normal value,0,Units,2,Two,,
